FDT36, 12.300000190734863, NLow Fat, 0.11144759505987167, NBaking ods, 33.487400054931641, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 436.60873413085938
FDU59, 5.78000020980835, NLow Fat, 0.096306018531322479, NBreads, 161.9552001953125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2111.91748046875
FDU59, 5.78000020980835, NLow Fat, 0.096581697463989258, NBreads, 162.4552001953125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1014.1103515625
FDU59, NULL, NLow Fat, 0.095919474959373474, NBreads, 162.65519714355469, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 5685.93212890625
FDU59, 5.78000020980835, NLow Fat, 0.09653608500957489, NBreads, 162.85519409179688, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3574.014404296875
FDU23, 12.149999618530273, NLow Fat, 0.021719386801123619, NBreads, 163.11839294433594, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3467.486328125
FDU23, 12.149999618530273, NLow Fat, 0.021705416962504387, NBreads, 163.51840209960938, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3137.24951171875
FDU59, 5.78000020980835, NLow Fat, 0.096386224031448364, NBreads, 163.55520629882813, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1787.0072021484375
FDU23, 12.149999618530273, NLow Fat, 0.021811986342072487, NBreads, 163.61839294433594, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2311.65771484375
FDU59, 5.78000020980835, NLow Fat, 0.096931427717208862, NBreads, 164.25520324707031, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1015.8527221679688
FDU23, 12.149999618530273, NLow Fat, 0.021767549216747284, NBreads, 164.61839294433594, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3797.72314453125
FDU23, 12.149999618530273, NLow Fat, 0, NBreads, 164.71839904785156, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3962.841552734375
FDU23, 12.149999618530273, NLow Fat, 0.021757269278168678, NBreads, 165.01840209960938, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3302.367919921875
FDU23, 12.149999618530273, NLow Fat, 0.03636067733168602, NBreads, 166.01840209960938, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 330.23678588867188
FDT35, 19.850000381469727, NRegular, 0.08138759434223175, NBreads, 166.08160400390625, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3626.391845703125
FDU23, 12.149999618530273, NLow Fat, 0.02184637077152729, NBreads, 167.11839294433594, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2172.622802734375
FDU23, NULL, NLF, 0.021618297323584557, NBreads, 167.11839294433594, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2476.77587890625
FDT35, 19.850000381469727, NRegular, 0.081916123628616333, NBreads, 167.68159484863281, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1845.59765625
FDT35, 19.850000381469727, NRegular, 0.081582024693489075, NBreads, 167.88160705566406, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3565.72119140625
FDT35, 19.850000381469727, NRegular, 0.081439979374408722, NBreads, 168.98159790039063, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3555.541748046875
FDT35, NULL, NRegular, 0.081060931086540222, NBreads, 169.28160095214844, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2088.325439453125
FDT35, 19.850000381469727, NRegular, 0.081455379724502563, NBreads, 169.58160400390625, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3635.490234375
FDT35, 19.850000381469727, NRegular, 0, NBreads, 169.68159484863281, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3570.2705078125
FDT35, 19.850000381469727, NRegular, 0.081620573997497559, NBreads, 169.78160095214844, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3606.076171875
FDV11, 9.1000003814697266, NRegular, 0, NBreads, 173.20539855957031, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3151.897216796875
FDV11, 9.1000003814697266, NRegular, 0.13669514656066895, NBreads, 173.4053955078125, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 875.5269775390625
FDV11, 9.1000003814697266, NRegular, 0.081794768571853638, NBreads, 173.60539245605469, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 700.42156982421875
FDV11, 9.1000003814697266, NRegular, 0.082000471651554108, NBreads, 173.9053955078125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1661.6661376953125
FDR23, 15.850000381469727, NLow Fat, 0, NBreads, 174.73699951171875, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2822.991943359375
FDR23, 15.850000381469727, NLow Fat, 0.081787519156932831, NBreads, 174.93699645996094, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3022.299072265625
FDR23, 15.850000381469727, NLow Fat, 0.081772051751613617, NBreads, 175.13699340820313, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2997.9951171875
FDR23, NULL, NLow Fat, 0.1431993842124939, NBreads, 175.83700561523438, NOUT019, 1985, NULL, NULL, NGrocery Store, 352.87399291992188
FDR23, 15.850000381469727, NLow Fat, 0.081953383982181549, NBreads, 176.23699951171875, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2646.554931640625
FDV11, NULL, NRegular, 0.081272311508655548, NBreads, 176.30540466308594, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2169.31689453125
FDR23, 15.850000381469727, NLow Fat, 0.13689553737640381, NBreads, 176.43699645996094, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 529.31097412109375
FDV11, 9.1000003814697266, NRegular, 0.081599831581115723, NBreads, 176.80540466308594, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1753.7327880859375
FDV11, 9.1000003814697266, NRegular, 0.082129739224910736, NBreads, 176.9053955078125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1722.52783203125
FDV11, 9.1000003814697266, NRegular, 0.081652350723743439, NBreads, 177.00540161132813, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2101.264892578125
FDR23, 15.850000381469727, NLow Fat, 0.082120686769485474, NBreads, 177.43699645996094, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 5645.98388671875
FDR23, 15.850000381469727, NLow Fat, 0.08191467821598053, NBreads, 177.63699340820313, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3352.302978515625
FDR23, NULL, NLow Fat, 0.081391461193561554, NBreads, 177.83700561523438, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 6351.73193359375
FDR23, 15.850000381469727, NLow Fat, 0.081719458103179932, NBreads, 178.03700256347656, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2646.554931640625
FDT11, 5.940000057220459, NRegular, 0.029418032616376877, NBreads, 185.85560607910156, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1203.3406982421875
FDT11, 5.940000057220459, NRegular, 0.049163319170475006, NBreads, 186.45559692382813, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 563.26678466796875
FDT11, 5.940000057220459, NRegular, 0.029372366145253181, NBreads, 186.75559997558594, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3942.86767578125
FDT11, 5.940000057220459, NRegular, 0.029366813600063324, NBreads, 187.75559997558594, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3755.112060546875
FDT11, NULL, NRegular, 0.051427222788333893, NBreads, 187.75559997558594, NOUT019, 1985, NULL, NULL, NGrocery Store, 3650.899169921875
FDT11, 5.940000057220459, NRegular, 0.02949201874434948, NBreads, 188.05560302734375, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 938.77801513671875
FDT11, 5.940000057220459, NRegular, 0.029347924515604973, NBreads, 188.45559692382813, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1197.7861328125
FDT11, 5.940000057220459, NRegular, 0.029431935399770737, NBreads, 188.75559997558594, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1188.480712890625
FDT11, 5.940000057220459, NRegular, 0.029538508504629135, NBreads, 189.45559692382813, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1877.5560302734375
FDT11, NULL, NRegular, 0.029230130836367607, NBreads, 189.45559692382813, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3567.3564453125
FDR47, 17.850000381469727, NLF, 0.087452113628387451, NBreads, 193.17939758300781, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3793.07763671875
FDR47, 17.850000381469727, NLow Fat, 0.087963417172431946, NBreads, 193.37939453125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 4291.74658203125
FDR47, 17.850000381469727, Nlow fat, 0.087395869195461273, NBreads, 194.27940368652344, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3745.318359375
FDR47, NULL, NLF, 0.15314632654190064, NBreads, 194.27940368652344, NOUT019, 1985, NULL, NULL, NGrocery Store, 1268.5867919921875
FDR47, 17.850000381469727, NLow Fat, 0.087646044790744781, NBreads, 194.37939453125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3816.639404296875
FDR47, 17.850000381469727, NLF, 0.087468653917312622, NBreads, 195.77940368652344, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3774.2353515625
FDR47, 17.850000381469727, NLow Fat, 0.087824970483779907, NBreads, 196.07940673828125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1755.714599609375
FDR47, 17.850000381469727, NLF, 0, NBreads, 196.57940673828125, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 585.23822021484375
FDR47, NULL, NLow Fat, 0.0870450884103775, NBreads, 196.77940368652344, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 6242.541015625
FDR47, 17.850000381469727, NLow Fat, 0.087604649364948273, NBreads, 196.97940063476563, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1560.63525390625
FDR35, 12.5, NLow Fat, 0.020680498331785202, NBreads, 197.27420043945313, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2587.964599609375
FDR35, 12.5, NLow Fat, 0.020729901269078255, NBreads, 197.27420043945313, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3782.409912109375
FDR35, 12.5, NLow Fat, 0.020782036706805229, NBreads, 198.37420654296875, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2587.964599609375
FDR35, 12.5, NLow Fat, 0.020814796909689903, NBreads, 198.47419738769531, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2729.020263671875
FDR35, 12.5, NLow Fat, 0.020697722211480141, NBreads, 198.87420654296875, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 5773.15185546875
FDR35, 12.5, NLow Fat, 0.02073969878256321, NBreads, 198.97419738769531, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 995.3709716796875
FDR35, 12.5, NLow Fat, 0.020693808794021606, NBreads, 199.1741943359375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 4379.63232421875
FDR35, NULL, NLow Fat, 0.020597493276000023, NBreads, 200.07420349121094, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 8958.3388671875
FDV59, 13.350000381469727, NLow Fat, 0.048101712018251419, NBreads, 216.0166015625, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3143.365478515625
FDP11, NULL, NLow Fat, 0.12098614126443863, NBreads, 216.11659240722656, NOUT019, 1985, NULL, NULL, NGrocery Store, 435.43319702148438
FDP11, 15.850000381469727, NLow Fat, 0.069100551307201386, NBreads, 216.61659240722656, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 4136.615234375
FDP23, 6.7100000381469727, NLow Fat, 0.0357881523668766, NBreads, 216.71659851074219, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1526.8768310546875
FDV59, 13.350000381469727, NLow Fat, 0.048124443739652634, NBreads, 216.71659851074219, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3918.898681640625
FDV59, 13.350000381469727, NLow Fat, 0.048298705369234085, NBreads, 216.91659545898438, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 3040.62841796875
FDP11, NULL, NLow Fat, 0.068765923380851746, NBreads, 216.91659545898438, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4354.33203125
FDV59, 13.350000381469727, NLow Fat, 0.047987077385187149, NBreads, 217.0166015625, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3157.9169921875
FDP23, 6.7100000381469727, NLow Fat, 0.059565108269453049, NBreads, 217.21659851074219, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 1544.9747314453125
FDV59, NULL, NLow Fat, 0.047794468700885773, NBreads, 217.31660461425781, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4546.8984375
FDP23, NULL, NLow Fat, 0.062307998538017273, NBreads, 217.41659545898438, NOUT019, 1985, NULL, NULL, NGrocery Store, 3489.38525390625
FDP23, 6.7100000381469727, NLow Fat, 0.03558012843132019, NBreads, 217.5166015625, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 4572.048828125
FDP11, 15.850000381469727, NLow Fat, 0.069240681827068329, NBreads, 217.5166015625, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 653.1497802734375
FDP23, 6.7100000381469727, NLow Fat, 0.035642188042402267, NBreads, 217.61659240722656, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1606.2281494140625
FDV59, 13.350000381469727, NLF, 0, NBreads, 217.61659240722656, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3265.7490234375
FDP11, 15.850000381469727, NLow Fat, 0.06949140876531601, NBreads, 218.21659851074219, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 4789.76513671875
FDP23, NULL, NLow Fat, 0.035414528101682663, NBreads, 218.21659851074219, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3701.18212890625
FDP23, 6.7100000381469727, NLow Fat, 0.035731825977563858, NBreads, 218.31660461425781, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 5660.6318359375
FDP23, 6.7100000381469727, NLow Fat, 0.035659030079841614, NBreads, 218.31660461425781, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1959.4493408203125
FDP11, 15.850000381469727, NLow Fat, 0.11566015332937241, NBreads, 218.31660461425781, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 435.43319702148438
FDP11, 15.850000381469727, NLow Fat, 0.06904304027557373, NBreads, 218.71659851074219, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 4136.615234375
FDP11, 15.850000381469727, NLow Fat, 0.069087482988834381, NBreads, 218.71659851074219, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1088.5830078125
FDP23, 6.7100000381469727, NLow Fat, 0, NBreads, 218.91659545898438, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2394.882568359375
FDV59, 13.350000381469727, NLow Fat, 0.048027042299509048, NBreads, 218.91659545898438, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 5660.6318359375
FDV59, 13.350000381469727, NLow Fat, 0.0803874209523201, NBreads, 219.21659851074219, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 1524.0162353515625
FDP23, 6.7100000381469727, NLow Fat, 0.035586860030889511, NBreads, 219.5166015625, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1561.333740234375
FDP11, 15.850000381469727, NLow Fat, 0.06920798122882843, NBreads, 219.5166015625, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3827.27197265625
FDV59, 13.350000381469727, NLow Fat, 0.0480179637670517, NBreads, 219.61659240722656, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3483.465576171875
FDP11, 15.850000381469727, NLow Fat, 0.069382034242153168, NBreads, 219.61659240722656, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3829.015380859375
FDS11, 7.0500001907348633, NRegular, 0.05587276816368103, NBreads, 222.10879516601563, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 4026.75830078125
FDS11, 7.0500001907348633, NRegular, 0.055671181529760361, NBreads, 222.30880737304688, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1692.6591796875
FDS11, NULL, NRegular, 0.055289462208747864, NBreads, 222.50880432128906, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 7158.681640625
FDS11, NULL, NRegular, 0.097275778651237488, NBreads, 223.90879821777344, NOUT019, 1985, NULL, NULL, NGrocery Store, 223.70880126953125
FDS11, 7.0500001907348633, NRegular, 0.055784832686185837, NBreads, 224.50880432128906, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1709.4100341796875
FDS11, 7.0500001907348633, NRegular, 0.05555851012468338, NBreads, 224.70880126953125, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3131.923095703125
FDS11, 7.0500001907348633, NRegular, 0.055644888430833817, NBreads, 224.90879821777344, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2684.505615234375
FDS11, 7.0500001907348633, NRegular, 0.055548004806041718, NBreads, 225.30880737304688, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 5816.4287109375
FDS11, 7.0500001907348633, NRegular, 0.055512275546789169, NBreads, 225.70880126953125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1670.8094482421875
FDX35, 5.0349998474121094, NRegular, 0.079844042658805847, NBreads, 226.30360412597656, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 4098.6650390625
FDX35, 5.0349998474121094, NRegular, 0.080236062407493591, NBreads, 226.40359497070313, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1253.936279296875
FDX35, NULL, NRegular, 0.079523570835590363, NBreads, 226.90359497070313, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2853.287353515625
FDX35, 5.0349998474121094, NRegular, 0.079895429313182831, NBreads, 227.00360107421875, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1211.5408935546875
FDX35, 5.0349998474121094, NRegular, 0.0800347849726677, NBreads, 227.90359497070313, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1216.3443603515625
FDX35, NULL, NRegular, 0.13991305232048035, NBreads, 227.90359497070313, NOUT019, 1985, NULL, NULL, NGrocery Store, 455.40719604492188
FDX35, 5.0349998474121094, NRegular, 0.080072604119777679, NBreads, 228.20359802246094, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2504.739501953125
FDX35, 5.0349998474121094, NRegular, 0, NBreads, 228.20359802246094, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 4781.775390625
FDT59, NULL, NLow Fat, 0.015834379941225052, NBreads, 228.56680297851563, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3225.13525390625
FDX35, 5.0349998474121094, NRegular, 0.080362550914287567, NBreads, 229.00360107421875, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 4326.3681640625
FDX35, 5.0349998474121094, NRegular, 0.13375386595726013, NBreads, 229.40359497070313, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 1212.7994384765625
FDT59, 13.649999618530273, NLow Fat, 0, NBreads, 229.466796875, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 4837.70263671875
FDT59, 13.649999618530273, NLow Fat, 0.015898190438747406, NBreads, 229.76679992675781, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3324.495849609375
FDT59, 13.649999618530273, NLow Fat, 0.015976248309016228, NBreads, 230.26679992675781, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2994.768310546875
FDT59, NULL, NLow Fat, 0.027858864516019821, NBreads, 230.26679992675781, NOUT019, 1985, NULL, NULL, NGrocery Store, 8265.4765625
FDT59, 13.649999618530273, NLF, 0.015911431983113289, NBreads, 230.56680297851563, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3430.488037109375
FDT59, 13.649999618530273, NLow Fat, 0.016001433134078979, NBreads, 230.66679382324219, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1842.9344482421875
FDT59, 13.649999618530273, NLow Fat, 0.015908423811197281, NBreads, 231.16679382324219, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 6911.00390625
FDT59, 13.649999618530273, NLow Fat, 0.026632476598024368, NBreads, 231.966796875, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 3387.9912109375
FDT59, 13.649999618530273, NLow Fat, 0.015943700447678566, NBreads, 231.966796875, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3225.13525390625
FDO11, 8, NRegular, 0.030311951413750648, NBreads, 247.40919494628906, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 6972.2578125
FDO11, 8, NRegular, 0.030388183891773224, NBreads, 247.8092041015625, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2081.59716796875
